No.,구분명,유니크키,품목명[규격],비고,품목코드,단가,전월수량,현재수량,금액
168,신천등기구_미조립,S-가로등기구 암대 10구 & 원형 공용 / 무도장,S-가로등기구 암대 10구 & 원형 공용 / 무도장,,LHSCD0ST10NCOL-암대,"8,584.00",10,10,"85,840"
169,신천등기구_미조립,S-보안등기구 커버 서울시기와진,S-보안등기구 커버 서울시기와진,,,"12,000.00",5,5,"60,000"
170,신천등기구_미조립,S-보안등기구 바디 서울시기와진,S-보안등기구 바디 서울시기와진,,,"10,550.00",5,5,"52,750"
171,신천등기구_미조립,S-보안등기구 암대 2구&3구&원형 공용/서울시기와진,S-보안등기구 암대 2구&3구&원형 공용/서울시기와진,,,"4,325.00",5,5,"21,625"
172,신천등기구_미조립,S-가로등기구 바디 5구 광주시향,S-가로등기구 바디 5구 광주시향,,,"16,280.00",6,6,"97,680"
173,신천등기구_미조립,S-가로등기구 암대 [4구/무도장],S-가로등기구 암대 [4구/무도장],,,"5,657.00",120,120,"678,840"
174,신천등기구_미조립,S-가로등기구 홀가공 [4구],S-가로등기구 홀가공 [4구],,,"32,626.00",7,7,"228,382"
175,루넥스등기구,L-보안등기구 (2구),L-보안등기구 (2구),,LHSLN2SE,"31,000.00",193,163,"5,053,000"
176,루넥스등기구,L-보안등기구 (2구) [기와진회색],L-보안등기구 (2구) [기와진회색],,LHSLN2SEDG,"31,000.00",287,287,"8,897,000"
177,루넥스등기구,L-보안등기구 (2구) [무도장],L-보안등기구 (2구) [무도장],,LHSLN2SENCOL,"29,000.00",77,77,"2,233,000"
178,루넥스등기구,L-보안등기구 (3구),L-보안등기구 (3구),,LHSLN3SE,"33,000.00",270,240,"7,920,000"
179,루넥스등기구,L-보안등기구 (3구) [무도장],L-보안등기구 (3구) [무도장],,LHSLN3SENCOL,"31,000.00",143,143,"4,433,000"
180,루넥스등기구,L-가로등기구 (4구),L-가로등기구 (4구),,LHSLN4ST,"45,000.00",175,169,"7,605,000"
181,루넥스등기구,L-가로등기구 (4구) [기와진회색],L-가로등기구 (4구) [기와진회색],,LHSLN4STDG,"45,000.00",203,203,"9,135,000"
182,루넥스등기구,L-가로등기구 (4구) [무도장],L-가로등기구 (4구) [무도장],,LHSLN4STNCOL,"41,500.00",39,39,"1,618,500"
183,루넥스등기구,L-가로등기구 (5구),L-가로등기구 (5구),,LHSLN5ST,"47,000.00",217,217,"10,199,000"
184,루넥스등기구,L-가로등기구 (5구) [H-GY1727-S3/N2.0],L-가로등기구 (5구) [H-GY1727-S3/N2.0],,LHSLN5ST/N2.0,"50,500.00",10,10,"505,000"
185,루넥스등기구,L-가로등기구 (5구) [N7.0] (1개는 암대없음),L-가로등기구 (5구) [N7.0],(1개는 암대없음),LHSLN5ST/N7.0,"50,500.00",7,7,"353,500"
186,루넥스등기구,L-가로등기구 (5구) [기와진회색] (2개는 조립불가),L-가로등기구 (5구) [기와진회색],(2개는 조립불가),LHSLN5STDG,"47,000.00",63,63,"2,961,000"
187,루넥스등기구,L-가로등기구 (5구) [무도장],L-가로등기구 (5구) [무도장],,LHSLN5STNCOL,"43,500.00",97,97,"4,219,500"
188,루넥스등기구,L-가로등기구 (6구),L-가로등기구 (6구),,LHSLN6ST,"47,000.00",199,199,"9,353,000"
189,루넥스등기구,L-가로등기구 (6구) [조광 FRL820 / RAL7035],L-가로등기구 (6구) [조광 FRL820 / RAL7035],,LHSLN6ST/FRL820,"50,500.00",1,1,"50,500"
190,루넥스등기구,L-가로등기구 (6구) [N7.0],L-가로등기구 (6구) [N7.0],,,"50,500.00",4,4,"202,000"
191,루넥스등기구,L-가로등기구 (6구) [P-BRO0582-S9 / 초코브라운],L-가로등기구 (6구) [P-BRO0582-S9 / 초코브라운],,LHSLN6ST/PBRO0582S9,"50,500.00",1,1,"50,500"
192,루넥스등기구,L-가로등기구 (6구) [기와진회색],L-가로등기구 (6구) [기와진회색],,LHSLN6STDG,"47,000.00",155,155,"7,285,000"
193,루넥스등기구,L-가로등기구 (6구) [무도장],L-가로등기구 (6구) [무도장],,LHSLN6STNCOL,"43,500.00",124,124,"5,394,000"
194,루넥스등기구,L-등기구 SMPS 브라켓,L-등기구 SMPS 브라켓,,,0,359,359,0
195,루넥스등기구,L-가로등기구 6구 N2.0,L-가로등기구 6구 N2.0,,,"50,500.00",1,1,"50,500"
196,루넥스등기구,L-가로등기구 6구 기본형1097,L-가로등기구 6구 기본형1097,,,"47,000.00",124,124,"5,828,000"
197,루넥스등기구,L-가로등기구 (6구) 바디 [기와진회색],L-가로등기구 (6구) 바디 [기와진회색],,,"20,000.00",1,1,"20,000"
198,루넥스등기구,L-가로등기구 (6구) 암대 [기와진회색],L-가로등기구 (6구) 암대 [기와진회색],,,"30,000.00",1,1,"30,000"
199,루넥스등기구,암대(젠더),암대(젠더),,,0,273,273,0
200,유니온SMPS,UPF100S120-C7,UPF100S120-C7,,LSMUOC7_100S120,"24,700.00",1,1,"24,700"
201,유니온SMPS,UPF100S120-C7D,UPF100S120-C7D,,LSMUOC7_100S120D,"26,800.00",8,8,"214,400"
202,유니온SMPS,UPF100S120-C7 [비몰딩],UPF100S120-C7 [비몰딩],,,"24,700.00",1,1,"24,700"
203,유니온SMPS,UPF150S180-C7,UPF150S180-C7,,LSMUOC7_150S180,"30,000.00",2,2,"60,000"
204,유니온SMPS,UPF150S180-C7 [비몰딩],UPF150S180-C7 [비몰딩],,,"30,000.00",1,1,"30,000"
205,유니온SMPS,UPF30S30-C7 [비몰딩],UPF30S30-C7 [비몰딩],,,"16,100.00",1,1,"16,100"
206,유니온SMPS,UPF50S60-C7,UPF50S60-C7,,LSMUOC7_50S60,"17,200.00",6,6,"103,200"
207,유니온SMPS,UPF50S60-C7D-L [Q(짧은)커버],UPF50S60-C7D-L [Q(짧은)커버],,LSMUOC7_50S60D-L,"19,300.00",1,1,"19,300"
208,유니온SMPS,UPF80S90-C7,UPF80S90-C7,,LSMUOC7_80S90,"21,400.00",1,1,"21,400"
209,유니온SMPS,UPF80S90-C7-J [Q(짧은)커버],UPF80S90-C7-J [Q(짧은)커버],,LSMUOC7_80S90-J,"21,400.00",9,9,"192,600"
210,유니온SMPS,UPF80S90-C7D,UPF80S90-C7D,,LSMUOC7_80S90D,"22,500.00",2,2,"45,000"
211,유니온SMPS,UPF80S90-C7 [비몰딩],UPF80S90-C7 [비몰딩],,,"21,400.00",1,1,"21,400"
212,유니온SMPS,UPF150S24CT2D-EX8,UPF150S24CT2D-EX8,,LSMUOCT2D_150S24EX8,"34,300.00",4,4,"137,200"
213,유니온SMPS,UPF20S24CT2D-EX,UPF20S24CT2D-EX,,LSMUOCT2D_20S24EX,"18,800.00",13,13,"244,400"
214,유니온SMPS,UPF75T33CQ2,UPF75T33CQ2,,,"30,000.00",89,89,"2,670,000"
215,유니온SMPS,UPF200S36CP2,UPF200S36CP2,,LSMUOP2_200S36,"26,000.00",1,1,"26,000"
216,유니온SMPS,UPF300S190CP2(V2) [AC 10M],UPF300S190CP2(V2) [AC 10M],,LSMUOP2_300S190V2A10,"50,150.00",4,4,"200,600"
217,유니온SMPS,UPF300S36CP2,UPF300S36CP2,,LSMUOP2_300S36,"38,600.00",39,39,"1,505,400"
218,유니온SMPS,UPF600S190CP2,UPF600S190CP2,,,"83,500.00",1,1,"83,500"
219,유니온SMPS,UPF150S36CQ2(V2),UPF150S36CQ2(V2),,LSMUOQ2V2_150S36,"24,100.00",1,1,"24,100"
220,유니온SMPS,UPF150S36CQ2(V2)-B [KET포함],UPF150S36CQ2(V2)-B [KET포함],,LSMUOQ2V2_150S36KET,"25,100.00",2,2,"50,200"
221,유니온SMPS,UPF100S36CQ2,UPF100S36CQ2,,LSMUOQ2_100S36-1,"22,000.00",130,117,"2,574,000"
222,유니온SMPS,UPF100S36CQ2D,UPF100S36CQ2D,,LSMUOQ2_100S36D,"24,700.00",1,1,"24,700"
223,유니온SMPS,UPF100S36CQ2-D [KET포함],UPF100S36CQ2-D [KET포함],,LSMUOQ2_100S36KET,"23,000.00",34,114,"2,622,000"
224,유니온SMPS,UPF100S48CQ2 [비몰딩],UPF100S48CQ2 [비몰딩],,,"22,000.00",1,1,"22,000"
225,유니온SMPS,UPF120S36CQ2,UPF120S36CQ2,,LSMUOQ2_120S36-1,"24,100.00",224,214,"5,157,400"
226,유니온SMPS,UPF120S36CQ2-A [KET포함],UPF120S36CQ2-A [KET포함],,LSMUOQ2_120S36KET,"25,100.00",129,135,"3,388,500"
227,유니온SMPS,UPF150S36CQ2,UPF150S36CQ2,,LSMUOQ2_150S36-1,"24,100.00",97,96,"2,313,600"
228,유니온SMPS,UPF150S36CQ2D,UPF150S36CQ2D,,LSMUOQ2_150S36D,"26,800.00",319,319,"8,549,200"
229,유니온SMPS,UPF150S36CQ2D [KET포함],UPF150S36CQ2D [KET포함],,,"27,800.00",40,40,"1,112,000"
230,유니온SMPS,UPF150S36CQ2-C [KET포함],UPF150S36CQ2-C [KET포함],,LSMUOQ2_150S36KET,"25,100.00",19,119,"2,986,900"
231,유니온SMPS,UPF150S48CQ2,UPF150S48CQ2,,LSMUOQ2_150S48,"24,100.00",1,1,"24,100"
232,유니온SMPS,UPF200S36CQ2,UPF200S36CQ2,,,"31,100.00",15,15,"466,500"
233,유니온SMPS,UPF200S36CQ2 [비몰딩],UPF200S36CQ2 [비몰딩],,,"31,100.00",1,1,"31,100"
234,유니온SMPS,UPF60S36CQ2,UPF60S36CQ2,,LSMUOQ2_60S36-1,"19,300.00",190,166,"3,203,800"
235,유니온SMPS,UPF60S36CQ2D,UPF60S36CQ2D,,,"22,000.00",49,49,"1,078,000"
236,유니온SMPS,UPF60S36CQ2-B [KET포함],UPF60S36CQ2-B [KET포함],,LSMUOQ2_60S36KET,"20,300.00",29,109,"2,212,700"
237,유니온SMPS,UPF60S36CQ2 [AC&DC-KET포함],UPF60S36CQ2 [AC&DC-KET포함],,LSMUOQ2_60S36ACDCKET,"21,300.00",24,11,"234,300"
238,유니온SMPS,UPF60S36CQ2 [비몰딩],UPF60S36CQ2 [비몰딩],,,"19,300.00",1,1,"19,300"
239,유니온SMPS,UPF80S36CQ2,UPF80S36CQ2,,LSMUOQ2_80S36-1,"19,800.00",208,208,"4,118,400"
240,유니온SMPS,UPF80S36CQ2D,UPF80S36CQ2D,,,"22,500.00",0,0,0
241,유니온SMPS,UPF80S36CQ2-C [KET포함],UPF80S36CQ2-C [KET포함],,LSMUOQ2_80S36KET,"20,800.00",30,110,"2,288,000"
242,유니온SMPS,UPF80S36CQ2 [비몰딩],UPF80S36CQ2 [비몰딩],,,"19,800.00",1,1,"19,800"
243,유니온SMPS,UPF80S48CQ2,UPF80S48CQ2,,LSMUOQ2_80S48,"19,800.00",2,2,"39,600"
244,유니온SMPS,UPF150S24CQH,UPF150S24CQH,,LSMUOQH_150S24,"29,900.00",1,1,"29,900"
245,유니온SMPS,UPF250S36CQH,UPF250S36CQH,,,"41,200.00",1,1,"41,200"
246,유니온SMPS,UPF30S36CQH,UPF30S36CQH,,LSMUOQH_30S36,"15,500.00",122,122,"1,891,000"
247,유니온SMPS,UPF30S36CQHD,UPF30S36CQHD,,LSMUOQH_30S36D,"16,500.00",4,4,"66,000"
248,유니온SMPS,UPF30S36CQH-C [KET포함],UPF30S36CQH-C [KET포함],,LSMUOQH_30S36KET,"16,500.00",20,20,"330,000"
249,유니온SMPS,UPF40S24CQH,UPF40S24CQH,,LSMUOQH_40S24,"19,600.00",3,3,"58,800"
250,유니온SMPS,UPF80S12CQH,UPF80S12CQH,,LSMUOQH_80S12,"23,700.00",76,76,"1,801,200"
251,유니온SMPS,UP150S24W2LM,UP150S24W2LM,,LSMUOW2LM_150S24,"18,800.00",2,2,"37,600"
252,유니온SMPS,UPF20S24CT2,UPF20S24CT2,,,"17,200.00",42,42,"722,400"
253,유니온SMPS,UPF20S24CT2 (같음 품목 별도),UPF20S24CT2,(같음 품목 별도),,"17,200.00",1,1,"17,200"
254,유니온SMPS,UPF30S36CQH KET[2M],UPF30S36CQH KET[2M],,,"18,500.00",1,1,"18,500"
255,유니온SMPS,UPF100S24CQH,UPF100S24CQH,,,"27,900.00",1,1,"27,900"
256,유니온SMPS,UPF150D90CQ2 KET,UPF150D90CQ2 KET,,,"37,400.00",1,1,"37,400"
257,유니온SMPS,UPF120S24CT2D-EX8,UPF120S24CT2D-EX8,,,"33,800.00",5,5,"169,000"
258,유니온SMPS,UPF40S36CQH [비몰딩],UPF40S36CQH [비몰딩],,,"19,600.00",2,2,"39,200"
259,유니온SMPS,UPF150CQH [비몰딩],UPF150CQH [비몰딩],,,0,1,1,0
260,유니온SMPS,UPF120S36CQ2-A [암KET],UPF120S36CQ2-A [암KET],,,"25,100.00",1,1,"25,100"
261,유니온SMPS,UPF400S150CP2,UPF400S150CP2,,,"62,000.00",1,1,"62,000"
262,유니온SMPS,UPF120S36CQ2 (DC선 사용흔적있음),UPF120S36CQ2,(DC선 사용흔적있음),LSMUOQ2_120S36-1,"24,100.00",6,6,"144,600"
263,유니온SMPS,UPF150S36CQH,UPF150S36CQH,,LSMUOQH_150S36-1,"29,900.00",1,1,"29,900"
264,K1모듈,CSTL-S57-30 (B36V) [CI/V2-K1],CSTL-S57-30 (B36V) [CI/V2-K1],,,"8,932.00",210,210,"1,875,720"
265,K1모듈,CFL20-M57-30 (S) [CN-K1],CFL20-M57-30 (S) [CN-K1],,,"8,932.00",30,30,"267,960"
266,K1모듈,CFL20-M57-30 (S) [DN/7:5-K1],CFL20-M57-30 (S) [DN/7:5-K1],,,"8,932.00",17,17,"151,844"
267,K1모듈,CFL45-M40-30 (B) [DN/7:5-K1],CFL45-M40-30 (B) [DN/7:5-K1],,LK1CFL4540_12BODNK1,"8,148.00",45,45,"366,660"
268,K1모듈,CFL60-S50-30 (B) [CI/V2-K1],CFL60-S50-30 (B) [CI/V2-K1],,LK1CFL6050_12BSCIK1V,"8,632.00",104,104,"897,728"
269,K1모듈,CFL60-S57-30 (B) [CI/V2-K1],CFL60-S57-30 (B) [CI/V2-K1],,LK1CFL6057_12BSCIK1V,"8,632.00",481,481,"4,151,992"
270,K1모듈,CSCL-M35-30 (S36V) [CN/6:6(30+40)-K1],CSCL-M35-30 (S36V) [CN/6:6(30+40)-K1],,,"8,932.00",308,308,"2,751,056"
271,K1모듈,CSCL-M35-30 (S) [CN/6:6(30+40)-K1],CSCL-M35-30 (S) [CN/6:6(30+40)-K1],,,"8,932.00",154,154,"1,375,528"
272,K1모듈,CSCL-S40-30 (S36V) [CI/V2-K1],CSCL-S40-30 (S36V) [CI/V2-K1],,LK1CSC40_12SSC336VK1,"8,932.00",20,20,"178,640"
273,K1모듈,CSCL-S50-30 (S36V) [CI/V2-K1],CSCL-S50-30 (S36V) [CI/V2-K1],,LK1CSC50_12SSC336VK1,"8,932.00",1,1,"8,932"
274,K1모듈,CSCL-S50-30 (S) [CI/V2-K1],CSCL-S50-30 (S) [CI/V2-K1],,,"8,932.00",866,866,"7,735,112"
275,K1모듈,CSCL-M57-25 (S) [DN/6:4-K1],CSCL-M57-25 (S) [DN/6:4-K1],,LK1CSC57_10SODN64K1,"8,448.00",152,152,"1,284,096"
276,K1모듈,CSCL12-S57-30 (S) [CI/V2-K1],CSCL12-S57-30 (S) [CI/V2-K1],,LK1CSC57_12SS12VK1V2,"8,932.00",2,2,"17,864"
277,K1모듈,CSTL-M30-25 (S) [DN/6:4-K1],CSTL-M30-25 (S) [DN/6:4-K1],,LK1CST30_10SODN64K1,"8,932.00","1,729","1,729","15,443,428"
278,K1모듈,CSTL-M30-30 (S36V) [CN-K1],CSTL-M30-30 (S36V) [CN-K1],,LK1CST30_12SOCN36K1,"8,932.00",2,2,"17,864"
279,K1모듈,CSTL-M30-30 (S) [DN/7:5-K1],CSTL-M30-30 (S) [DN/7:5-K1],,,"8,932.00",587,587,"5,243,084"
280,K1모듈,CSTL-S30-30 (S) [CI-K1],CSTL-S30-30 (S) [CI-K1],,LK1CST30_12SSCIK1,"8,932.00",40,40,"357,280"
281,K1모듈,CSTL-M35-30 (S) [CN/6:6(30+40)-K1],CSTL-M35-30 (S) [CN/6:6(30+40)-K1],,LK1CST35_12SODN66K1,"8,932.00",71,71,"634,172"
282,K1모듈,CSTL-M40-25 (B) [DN/6:4-K1],CSTL-M40-25 (B) [DN/6:4-K1],,,"8,148.00",60,60,"488,880"
283,K1모듈,CSTL-M40-25 (S) [DN/6:4-K1],CSTL-M40-25 (S) [DN/6:4-K1],,,"8,448.00",265,265,"2,238,720"
284,K1모듈,CSTL-M40-30 (B36V) [CN-K1],CSTL-M40-30 (B36V) [CN-K1],,LK1CST40_12BOCN36K1,"8,632.00",4,4,"34,528"
285,K1모듈,CSTL-M40-30 (B) [DN/7:5-K1],CSTL-M40-30 (B) [DN/7:5-K1],,LK1CST40_12BODNK1,"8,632.00",5,5,"43,160"
286,K1모듈,CSTL-M40-30 (S36V) [DN/7:5-K1],CSTL-M40-30 (S36V) [DN/7:5-K1],,LK1CST40_12SODN367K1,"8,932.00",22,22,"196,504"
287,K1모듈,CSTL-M40-30 (S) [DN/7:5-K1],CSTL-M40-30 (S) [DN/7:5-K1],,LK1CST40_12SODN75K1,"8,932.00",673,673,"6,011,236"
288,K1모듈,CSTL-S40-30 (S) [CI/V2-K1],CSTL-S40-30 (S) [CI/V2-K1],,,"8,932.00",537,537,"4,796,484"
289,K1모듈,CSTL-M50-25 (B) [DN/6:4-K1],CSTL-M50-25 (B) [DN/6:4-K1],,LK1CST50_10BODN64K1,"8,148.00",103,103,"839,244"
290,K1모듈,CSTL-S50-25 (B) [CI/V2-K1],CSTL-S50-25 (B) [CI/V2-K1],,,"8,148.00",324,324,"2,639,952"
291,K1모듈,CSTL-C50-25 (S) [BN-K1],CSTL-C50-25 (S) [BN-K1],,LK1CST50_10SCBNK1,"8,448.00",48,48,"405,504"
292,K1모듈,CSTL-M50-25 (S) [DN/6:4-K1],CSTL-M50-25 (S) [DN/6:4-K1],,,"8,448.00",897,897,"7,577,856"
293,K1모듈,CSTL-S50-25 (S) [CI/V2-K1],CSTL-S50-25 (S) [CI/V2-K1],,LK1CST50_10SSV2CIK1,"8,448.00","1,223","1,223","10,331,904"
294,K1모듈,CSTL-M50-30 (B36V) [DN/7:5-K1],CSTL-M50-30 (B36V) [DN/7:5-K1],,,"8,632.00",230,230,"1,985,360"
295,K1모듈,CSTL-M50-30 (B) [DN/7:5-K1],CSTL-M50-30 (B) [DN/7:5-K1],,,"8,632.00",689,689,"5,947,448"
296,K1모듈,CSTL-C50-30 (S) [BN-K1],CSTL-C50-30 (S) [BN-K1],,,"8,942.00","1,070","1,070","9,567,940"
297,K1모듈,CSTL-M50-30 (S) [CN-K1],CSTL-M50-30 (S) [CN-K1],,LK1CST50_12SOCNK1,"8,932.00",919,919,"8,208,508"
298,K1모듈,CSTL-M50-30 (S36V) [DN/7:5-K1],CSTL-M50-30 (S36V) [DN/7:5-K1],,LK1CST50_12SODN37K1,"8,932.00","1,288","1,288","11,504,416"
299,K1모듈,CSTL-M50-30 (S) [DN/7:5-K1],CSTL-M50-30 (S) [DN/7:5-K1],,LK1CST50_12SODN75K1,"8,932.00","1,959","1,218","10,879,176"
300,K1모듈,CSTL-S50-30 (S) [CI/V2-K1],CSTL-S50-30 (S) [CI/V2-K1],,,"8,932.00",352,352,"3,144,064"
301,K1모듈,CSTL-M57-25 (S) [DN/6:4-K1],CSTL-M57-25 (S) [DN/6:4-K1],,LK1CST57_10SODN64K1,"8,448.00","1,116","1,116","9,427,968"
302,K1모듈,CSTL-S57-25 (S) [CI-K1],CSTL-S57-25 (S) [CI-K1],,LK1CST57_10SSCIK1,"8,448.00",24,24,"202,752"
303,K1모듈,CSTL-S57-25 (S) [CI/V2-K1],CSTL-S57-25 (S) [CI/V2-K1],,LK1CST57_10SSCIK1V2,"8,448.00",290,290,"2,449,920"
304,K1모듈,CSTL-M57-30 (B) [DN/7:5-K1],CSTL-M57-30 (B) [DN/7:5-K1],,LK1CST57_12BODN75K1,"8,632.00",2,2,"17,264"
305,K1모듈,CSTL18-C57-30 (S) [CN-K1],CSTL18-C57-30 (S) [CN-K1],,LK1CST57_12OCN18K1,"8,942.00",30,30,"268,260"
306,K1모듈,CSTL-M57-30 (S) [CN-K1],CSTL-M57-30 (S) [CN-K1],,LK1CST57_12SOCNK1,"8,932.00",1,1,"8,932"
307,K1모듈,CSTL24-M57-30 (S) [DN/7:5-K1],CSTL24-M57-30 (S) [DN/7:5-K1],,LK1CST57_12SODN27K1,"8,932.00",2,2,"17,864"
308,K1모듈,CSTL-M57-30 (S36V) [DN/7:5-K1],CSTL-M57-30 (S36V) [DN/7:5-K1],,LK1CST57_12SODN37K1,"8,932.00",573,573,"5,118,036"
309,K1모듈,CSTL-M57-30 (S) [DN/6:6-K1],CSTL-M57-30 (S) [DN/6:6-K1],,LK1CST57_12SODN66K1,"8,932.00",1,1,"8,932"
310,K1모듈,CSTL-M57-30 (S) [DN/7:5-K1],CSTL-M57-30 (S) [DN/7:5-K1],,LK1CST57_12SODN75K1,"8,932.00","1,072","1,062","9,485,784"
311,K1모듈,CSTL-S57-30 (S) [CI/V2-K1],CSTL-S57-30 (S) [CI/V2-K1],,,"8,932.00",0,0,0
312,K1모듈,ESTL-M35-30 (S36V) [CN-K1(컷오프가스켓)],ESTL-M35-30 (S36V) [CN-K1(컷오프가스켓)],,LK1EST35_12SODN3KC,"8,932.00",15,15,"133,980"
313,K1모듈,ESTL-M40-30 (S36V) [DN/7:5-K1],ESTL-M40-30 (S36V) [DN/7:5-K1],,,"8,932.00",120,120,"1,071,840"
314,K1모듈,ESTL-M40-30 (S36V) [DN/7:5-K1(컷오프가스켓)],ESTL-M40-30 (S36V) [DN/7:5-K1(컷오프가스켓)],,,"8,932.00",252,252,"2,250,864"
315,K1모듈,ESTL-M50-30 (S36V) [DN/7:5-K1(컷오프가스켓)],ESTL-M50-30 (S36V) [DN/7:5-K1(컷오프가스켓)],,,"8,932.00",104,104,"928,928"
316,K1모듈,ETLL-M40-30 (S) [DN/7:5-K1],ETLL-M40-30 (S) [DN/7:5-K1],,LK1ETU40_12SODNK1,"8,932.00",4,4,"35,728"
317,K1모듈,ETLL-C50-30 (S) [BN-K1],ETLL-C50-30 (S) [BN-K1],,LK1ETU50_12OBNK1,"8,942.00",46,46,"411,332"
318,K1모듈,ETLL-M50-30 (S) [DN/7:5-K1],ETLL-M50-30 (S) [DN/7:5-K1],,,"8,932.00",0,0,0
319,K1모듈,ETLL-M57-25 (S) [DN/6:4-K1],ETLL-M57-25 (S) [DN/6:4-K1],,LK1ETU57_10SODNK1,"8,448.00",1,1,"8,448"
320,K1모듈,FL45-S57-25 (S) [351C-K1],FL45-S57-25 (S) [351C-K1],,LK1FL4557351C_10SSK1,"9,048.00",17,17,"153,816"
321,K1모듈,FTLL24-S50-15 (S22V) [48S-K1],FTLL24-S50-15 (S22V) [48S-K1],,,"9,368.00",72,72,"674,496"
322,K1모듈,FTLL-SE50-25 (S) [K1],FTLL-SE50-25 (S) [K1],,,"9,328.00",194,194,"1,809,632"
323,K1모듈,GSTL-S30-25 (B33V) [33S/VER8.1-K1],GSTL-S30-25 (B33V) [33S/VER8.1-K1],,LK1GST30_33BS33K1V1,"8,705.00",1,1,"8,705"
324,K1모듈,GSTL-S40-25 (B33V) [33S/VER8.1-K1],GSTL-S40-25 (B33V) [33S/VER8.1-K1],,,"8,705.00",150,150,"1,305,750"
325,K1모듈,GSTL-S50-25 (B33V) [33S/VER8.1-K1],GSTL-S50-25 (B33V) [33S/VER8.1-K1],,LK1GST50_33BS33K1V1,"8,705.00",637,637,"5,545,085"
326,K1모듈,GSTL-S50-25 (S33V) [33S/VER8.1-K1],GSTL-S50-25 (S33V) [33S/VER8.1-K1],,,"9,005.00",23,23,"207,115"
327,K1모듈,GTLL-S50-25 (B33V) [33S-K1],GTLL-S50-25 (B33V) [33S-K1],,LK1GTU50_33BS33K1,"8,705.00",23,23,"200,215"
328,K1모듈,GTLL-S50-25 (B33V) [33S/VER8.1-K1],GTLL-S50-25 (B33V) [33S/VER8.1-K1],,LK1GTU50_33BS33K1V1,"8,705.00",83,83,"722,515"
329,K1모듈,HSTL-SE50-25 (S33V) [44S-K1],HSTL-SE50-25 (S33V) [44S-K1],,,"7,094.00",572,572,"4,057,768"
330,K1모듈,HSTL-SE50-25 (S) [K1],HSTL-SE50-25 (S) [K1],,,"7,253.00",459,459,"3,329,127"
331,K1모듈,SCL12-S57-30 (S) [K1],SCL12-S57-30 (S) [K1],,LK1SC57_12SS12VK1,"9,652.00",6,6,"57,912"
332,K1모듈,SSTL-S50-25 (S) [지자체(351C)-K1],SSTL-S50-25 (S) [지자체(351C)-K1],,LK1SST50351C_10SSK1,"9,048.00",4,4,"36,192"
333,K1모듈,FSTL-SE50-25 (S33V) [44S-K1],FSTL-SE50-25 (S33V) [44S-K1],,LK1SST50_44SSE33K1,"8,932.00","1,396","1,396","12,469,072"
